timestamp,meter_id,voltage,current,power,kwh,energy_kwh_cum,power_factor,pattern,energy_kwh,kwh_denoised,rolling_avg_power,deviation_from_normal,loss,anomaly_score,risk_level,prediction,risk_score,explanation,alert
2026-02-01 11:13:47,MTR-003,225.88,232.67,52.5554996,0.05,0.0,633.416,normal,0.0,0.1225,52.1144689,2.94268397393715,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:13:49,MTR-003,225.88,227.67,51.42609959999999,0.27,0.0002,633.4162,normal,0.0002,0.1585,51.7767783,1.8132839739371462,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:13:51,MTR-003,225.88,225.64,50.967563199999994,0.212,0.0001,633.4163,normal,0.0001,0.20350000000000001,51.6802146,1.3547475739371464,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:13:53,MTR-003,225.88,235.62,53.2218456,0.195,0.0001,633.4164,normal,0.0001,0.241,52.04275199999999,3.6090299739371545,,0.02934530884392028,,1,0.0,Normal operation,False
2026-02-01 11:13:55,MTR-003,225.88,231.24,52.232491200000005,0.346,0.0002,633.4166,normal,0.0002,0.27899999999999997,51.961999899999995,2.619675573937158,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:13:57,MTR-003,225.88,231.72,52.3409136,0.369,0.0002,633.4168,normal,0.0002,0.3575,52.190703400000004,2.728097973937153,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:13:59,MTR-003,225.88,232.82,52.5893816,0.633,0.0004,633.4171,normal,0.0004,0.3575,52.596158,2.9765659739371557,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:14:01,MTR-003,225.88,228.96,51.7174848,0.203,0.0001,633.4172,normal,0.0001,0.28600000000000003,52.2200678,2.104669173937154,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:14:03,MTR-003,225.88,227.67,51.42609959999999,0.05,0.0,633.4173,normal,0.0,0.1265,52.0184699,1.8132839739371462,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:14:05,MTR-003,225.88,224.8,50.777824,0.05,0.0,633.4173,normal,0.0,0.05,51.6276975,1.1650083739371553,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:14:07,MTR-003,225.88,232.48,52.5125824,0.05,0.0,633.4173,normal,0.0,0.05,51.6084977,2.899766773937152,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:14:09,MTR-003,225.88,233.2,52.67521599999999,0.091,0.0001,633.4174,normal,0.0001,0.0545,51.8479305,3.0624003739371446,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:14:11,MTR-003,225.88,229.42,51.821389599999996,0.059,0.0,633.4174,normal,0.0,0.075,51.946753,2.208573973937149,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:14:13,MTR-003,225.88,233.38,52.715874400000004,0.33,0.0002,633.4176,normal,0.0002,0.21050000000000002,52.431265599999996,3.103058773937157,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:14:15,MTR-003,225.88,219.64,49.6122832,0.493,0.0003,633.4179,normal,0.0003,0.4115,51.706190799999995,-0.0005324260628469801,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:14:17,MTR-003,225.88,228.78,51.676826399999996,0.682,0.0004,633.4183,normal,0.0004,0.5875,51.4565934,2.0640107739371487,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:14:19,MTR-003,225.88,233.69,52.7858972,0.761,0.0004,633.4187,normal,0.0004,0.7215,51.6977203,3.1730815739371536,,0.031157016256658454,,1,0.0,Normal operation,False
2026-02-01 11:14:21,MTR-003,225.88,228.28,51.563886399999994,1.183,0.0007,633.4193,normal,0.0007,0.972,51.409723299999996,1.951070773937147,,0.02881128357148488,,1,0.0,Normal operation,False
2026-02-01 11:14:23,MTR-003,225.88,234.05,52.867214,4.073,0.0023,633.4216,normal,0.0023,2.628,52.223456,3.25439837393715,,0.04131947076357223,,1,0.0,Normal operation,False
2026-02-01 11:14:25,MTR-003,225.88,233.73,52.7949324,9.12,0.0051,633.4267,normal,0.0051,6.5965,52.5029825,3.182116773937153,,0.044539531886164774,,1,0.0,Normal operation,False
2026-02-01 11:14:27,MTR-003,225.88,236.44,53.4070672,21.477,0.0119,633.4386,normal,0.0119,15.2985,52.658274999999996,3.794251573937153,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:14:29,MTR-003,225.88,228.36,51.5819568,49.367,0.0274,633.466,normal,0.0274,35.422,52.6627926,1.9691411739371532,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:31,MTR-003,225.88,233.97,52.8491436,126.518,0.0703,633.5363,normal,0.0703,87.9425,52.658274999999996,3.2363279739371507,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:33,MTR-003,225.88,230.14,51.984023199999996,126.572,0.0703,633.6066,normal,0.0703,126.50450000000001,52.4555477,2.3712075739371485,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:35,MTR-003,225.88,231.98,52.3996424,126.491,0.0703,633.6769,normal,0.0703,126.50450000000001,52.2036915,2.7868267739371504,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:37,MTR-003,225.88,234.55,52.980154,126.288,0.0702,633.7471,normal,0.0702,126.408,52.5532408,3.3673383739371516,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:14:39,MTR-003,225.88,233.94,52.8423672,126.325,0.0702,633.8172,normal,0.0702,126.3065,52.5515467,3.229551573937151,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:41,MTR-003,225.88,233.49,52.7407212,126.236,0.0701,633.8874,normal,0.0701,126.262,52.7407212,3.1279055739371557,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:43,MTR-003,225.88,235.19,53.1247172,126.168,0.0701,633.9575,normal,0.0701,126.233,52.9219899,3.511901573937152,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:14:45,MTR-003,225.88,225.65,50.969822,126.23,0.0701,634.0276,normal,0.0701,126.233,52.4194069,1.3570063739371534,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:47,MTR-003,225.88,234.74,53.0230712,126.373,0.0702,634.0978,normal,0.0702,126.3015,52.464582899999996,3.4102555739371496,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:14:49,MTR-003,225.88,225.52,50.9404576,126.549,0.0703,634.1681,normal,0.0703,126.46100000000001,52.014517,1.3276419739371548,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:51,MTR-003,225.88,229.75,51.89593,126.733,0.0704,634.2385,normal,0.0704,126.641,51.7073202,2.2831143739371527,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:53,MTR-003,225.88,231.2,52.223456,126.741,0.0704,634.3089,normal,0.0704,126.737,52.0207287,2.6106403739371515,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:55,MTR-003,225.88,226.12,51.0759856,127.043,0.0706,634.3795,normal,0.0706,126.892,51.5339573,1.4631699739371555,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:57,MTR-003,225.88,228.39,51.58873319999999,127.131,0.0706,634.4501,normal,0.0706,127.087,51.6960262,1.9759175739371457,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:14:59,MTR-003,225.88,230.57,52.0811516,127.188,0.0707,634.5208,normal,0.0707,127.15950000000001,51.7423316,2.468335973937151,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:01,MTR-003,225.88,231.89,52.3793132,127.322,0.0707,634.5915,normal,0.0707,127.255,51.7812959,2.7664975739371513,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:03,MTR-003,225.88,228.01,51.5028988,127.543,0.0709,634.6624,normal,0.0709,127.4325,51.88802419999999,1.8900831739371498,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:05,MTR-003,225.88,232.39,52.4922532,127.543,0.0709,634.7332,normal,0.0709,127.5245,52.1139042,2.879437573937153,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:07,MTR-003,225.88,230.5,52.06534,127.506,0.0708,634.8041,normal,0.0708,127.543,52.1099513,2.452524373937152,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:09,MTR-003,225.88,227.11,51.2996068,127.626,0.0709,634.875,normal,0.0709,127.557,51.8400247,1.6867911739371522,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:11,MTR-003,225.88,225.96,51.0398448,127.571,0.0709,634.9458,normal,0.0709,127.5505,51.724261199999994,1.4270291739371501,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:13,MTR-003,225.88,228.37,51.5842156,127.53,0.0708,635.0167,normal,0.0708,127.5985,51.4972518,1.971399973937153,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:15,MTR-003,225.88,223.92,50.5790496,127.637,0.0709,635.0876,normal,0.0709,127.604,51.1256792,0.9662339739371504,,0.029158992538062423,,1,0.0,Normal operation,False
2026-02-01 11:15:17,MTR-003,225.88,235.33,53.1563404,127.918,0.0711,635.1587,normal,0.0711,127.7585,51.589862600000004,3.5435247739371505,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:15:19,MTR-003,225.88,224.32,50.6694016,127.88,0.071,635.2297,normal,0.071,127.88749999999999,51.4972518,1.0565859739371533,,0.029158992538062423,,1,0.0,Normal operation,False
2026-02-01 11:15:21,MTR-003,225.88,227.24,51.3289712,127.895,0.0711,635.3008,normal,0.0711,127.9065,51.433440700000006,1.7161555739371508,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:23,MTR-003,225.88,232.69,52.560017200000004,127.972,0.0711,635.3719,normal,0.0711,127.901,51.9286826,2.947201573937157,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:25,MTR-003,225.88,227.08,51.2928304,127.907,0.0711,635.4429,normal,0.0711,127.901,51.462805100000004,1.6800147739371525,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:27,MTR-003,225.88,228.21,51.5480748,127.681,0.0709,635.5139,normal,0.0709,127.794,51.6824734,1.9352591739371547,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:29,MTR-003,225.88,228.98,51.7220024,127.615,0.0709,635.5848,normal,0.0709,127.648,51.780731200000005,2.1091867739371537,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:31,MTR-003,225.88,231.51,52.293478799999995,127.448,0.0708,635.6556,normal,0.0708,127.56700000000001,51.714096600000005,2.6806631739371483,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:33,MTR-003,225.88,235.77,53.2557276,127.519,0.0708,635.7264,normal,0.0708,127.5245,52.2048209,3.642911973937153,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:15:35,MTR-003,225.88,238.82,53.944661599999996,127.53,0.0708,635.7973,normal,0.0708,127.5245,52.8039676,4.331845973937149,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:15:37,MTR-003,225.88,233.21,52.677474800000006,127.708,0.0709,635.8682,normal,0.0709,127.60249999999999,53.0428357,3.0646591739371587,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:39,MTR-003,225.88,238.15,53.793322,127.675,0.0709,635.9391,normal,0.0709,127.66499999999999,53.4177965,4.180506373937156,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:15:41,MTR-003,225.88,234.03,52.8626964,127.655,0.0709,636.0101,normal,0.0709,127.69149999999999,53.319538699999995,3.24988077393715,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:43,MTR-003,225.88,229.56,51.853012799999995,393.262,0.2185,636.2285,normal,0.2185,260.4685,52.7966265,2.2401971739371476,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:45,MTR-003,225.88,230.15,51.986282,956.324,0.5313,636.7598,normal,0.5313,674.793,52.6238283,2.3734663739371555,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:47,MTR-003,225.88,229.61,51.8643068,2513.952,1.3966,638.1565,normal,1.3966,1186.97386018189,52.1415745,2.251491173937154,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:49,MTR-003,225.88,226.04,51.0579152,4528.077,2.5156,640.6721,normal,2.5156,1186.97386018189,51.6903792,1.4450995739371493,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:51,MTR-003,225.88,233.35,52.709098,9024.703,5.0137,645.6858,normal,5.0137,1186.97386018189,51.904400499999994,3.09628237393715,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:15:53,MTR-003,225.88,223.7,50.529356,5203.079,2.8906,648.5764,normal,2.8906,1186.97386018189,51.540169,0.9165403739371527,,0.029158992538062423,,1,0.0,Normal operation,False
2026-02-01 11:15:55,MTR-003,225.88,237.08,53.5516304,1965.722,1.0921,649.6685,normal,1.0921,1186.97386018189,51.961999899999995,3.9388147739371533,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:15:57,MTR-003,225.88,234.82,53.041141599999996,612.676,0.3404,650.0088,normal,0.3404,1186.97386018189,52.4578065,3.4283259739371488,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:15:59,MTR-003,225.88,236.05,53.318974000000004,162.137,0.0901,650.0989,normal,0.0901,387.40650000000005,52.6102755,3.706158373937157,,0.028189800106225738,,1,0.0,Normal operation,False
2026-02-01 11:16:01,MTR-003,225.88,227.58,51.4057704,92.739,0.0515,650.1504,normal,0.0515,127.438,52.829379100000004,1.7929547739371543,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:16:03,MTR-003,225.88,231.04,52.1873152,24.951,0.0139,650.1643,normal,0.0139,58.845,52.488300300000006,2.5744995739371532,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:16:05,MTR-003,225.88,229.97,51.9456236,7.252,0.004,650.1683,normal,0.004,16.1015,52.2144208,2.3328079739371503,,0.027218971665615155,,1,0.0,Normal operation,False
2026-02-01 11:16:07,MTR-003,225.88,230.04,51.9614352,7.246,0.004,650.1723,normal,0.004,7.4145,51.875036099999996,2.3486195739371496,,0.04698796558067253,,1,0.0,Normal operation,False
2026-02-01 11:16:09,MTR-003,225.88,233.34,52.706839200000005,7.577,0.0042,650.1766,normal,0.0042,7.4145,52.2003033,3.0940235739371573,,0.04698796558067253,,1,0.0,Normal operation,False
2026-02-01 11:16:11,MTR-003,225.88,231.04,52.1873152,7.826,0.0043,650.1809,normal,0.0043,7.701499999999999,52.2003033,2.5744995739371532,,0.04497197890590188,,1,0.0,Normal operation,False
2026-02-01 11:16:13,MTR-003,225.88,224.0,50.59712,8.271,0.0046,650.1855,normal,0.0046,8.0485,51.863177400000005,0.9843043739371495,,0.047418517730868914,,1,0.0,Normal operation,False
2026-02-01 11:16:15,MTR-003,225.88,233.1,52.652628,8.325,0.0046,650.1901,normal,0.0046,8.298,52.0359756,3.0398123739371528,,0.04377402916462847,,1,0.0,Normal operation,False
2026-02-01 11:16:17,MTR-003,225.88,234.3,52.923684,8.392,0.0047,650.1948,normal,0.0047,8.3585,52.090186800000005,3.3108683739371543,,0.044716959556328706,,1,0.0,Normal operation,False
2026-02-01 11:16:19,MTR-003,225.88,231.75,52.34769,8.453,0.0047,650.1995,normal,0.0047,8.3585,52.1302805,2.734874373937153,,0.04377402916462847,,1,0.0,Normal operation,False
2026-02-01 11:16:21,MTR-003,225.88,235.55,53.206034,8.289,0.0046,650.2041,normal,0.0046,8.3575,52.782509,3.5932183739371553,,0.044716959556328706,,1,0.0,Normal operation,False
2026-02-01 11:16:23,MTR-003,225.88,224.22,50.6468136,8.323,0.0046,650.2087,normal,0.0046,8.306000000000001,52.2810554,1.0339979739371543,,0.04565830095214729,,1,0.0,Normal operation,False
2026-02-01 11:16:25,MTR-003,225.88,224.6,50.732648,8.23,0.0046,650.2133,normal,0.0046,8.2595,51.7332964,1.1198323739371503,,0.04565830095214729,,1,0.0,Normal operation,False
2026-02-01 11:16:27,MTR-003,225.88,225.41,50.915610799999996,8.143,0.0045,650.2178,normal,0.0045,8.198,51.3752766,1.3027951739371488,,0.04506962161185479,,1,0.0,Normal operation,False
2026-02-01 11:16:29,MTR-003,225.88,227.92,51.4825696,8.166,0.0045,650.2223,normal,0.0045,8.156,50.944410500000004,1.8697539739371507,,0.04506962161185479,,1,0.0,Normal operation,False
2026-02-01 11:16:31,MTR-003,225.88,237.5,53.6465,8.146,0.0045,650.2269,normal,0.0045,8.156,51.6943321,4.033684373937156,,0.04601036871295261,,1,0.0,Normal operation,False
2026-02-01 11:16:33,MTR-003,225.88,225.08,50.84107040000001,8.217,0.0046,650.2314,normal,0.0046,8.1715,51.721437699999996,1.2282547739371594,,0.0469495304973796,,1,0.0,Normal operation,False
2026-02-01 11:16:35,MTR-003,225.88,227.97,51.4938636,8.177,0.0045,650.236,normal,0.0045,8.1615,51.8660009,1.8810479739371502,,0.04506962161185479,,1,0.0,Normal operation,False
2026-02-01 11:16:37,MTR-003,225.88,222.45,50.24700599999999,8.113,0.0045,650.2405,normal,0.0045,8.184999999999999,51.55711,0.6341903739371446,,0.0469495304973796,,1,0.0,Normal operation,False
2026-02-01 11:16:39,MTR-003,225.88,226.43,51.1460084,8.193,0.0046,650.245,normal,0.0046,8.1755,50.93198709999999,1.5331927739371523,,0.04506962161185479,,1,0.0,Normal operation,False
2026-02-01 11:16:41,MTR-003,225.88,225.21,50.870434800000005,8.174,0.0045,650.2496,normal,0.0045,8.183499999999999,50.93932819999999,1.257619173937158,,0.04506962161185479,,1,0.0,Normal operation,False
2026-02-01 11:16:43,MTR-003,225.88,229.52,51.843977599999995,8.2,0.0046,650.2541,normal,0.0046,8.183499999999999,51.026856699999996,2.231161973937148,,0.04506962161185479,,1,0.0,Normal operation,False
2026-02-01 11:16:45,MTR-003,225.88,227.68,51.4283584,3.556,0.002,650.2561,normal,0.002,5.865,51.322194800000005,1.8155427739371532,,0.043194165142801055,,1,0.0,Normal operation,False
2026-02-01 11:16:47,MTR-003,225.88,231.95,52.392866,1.984,0.0011,650.2572,normal,0.0011,2.77,51.633909200000005,2.7800503739371507,,0.04131947076357223,,1,0.0,Normal operation,False
2026-02-01 11:16:49,MTR-003,225.88,231.09,52.1986092,1.034,0.0006,650.2578,normal,0.0006,1.509,51.965952800000004,2.5857935739371527,,0.036969407484710004,,1,0.0,Normal operation,False
2026-02-01 11:16:51,MTR-003,225.88,234.51,52.9711188,0.347,0.0002,650.258,normal,0.0002,0.6905,52.2477381,3.358303173937152,,0.032121208431546644,,1,0.0,Normal operation,False
2026-02-01 11:16:53,MTR-003,225.88,230.01,51.9546588,0.151,0.0001,650.2581,normal,0.0001,0.249,52.3793132,2.34184317393715,,0.02837643091630493,,1,0.0,Normal operation,False
2026-02-01 11:16:55,MTR-003,225.88,228.8,51.681344,0.076,0.0,650.2581,normal,0.0,0.249,52.201432700000005,2.0685283739371556,,0.02837643091630493,,1,0.0,Normal operation,False
2026-02-01 11:16:57,MTR-003,225.88,229.11,51.75136680000001,0.418,0.0002,650.2583,normal,0.0002,0.2845,52.0896221,2.1385511739371594,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:16:59,MTR-003,225.88,231.05,52.189574,0.617,0.0003,650.2587,normal,0.0003,0.5175,51.8942359,2.576758373937153,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:17:01,MTR-003,225.88,232.53,52.5238764,1.773,0.001,650.2597,normal,0.001,1.1949999999999998,52.0365403,2.9110607739371517,,0.03210417241800945,,1,0.0,Normal operation,False
2026-02-01 11:17:03,MTR-003,225.88,225.94,51.0353272,3.775,0.0021,650.2618,normal,0.0021,2.774,51.8750361,1.4225115739371503,,0.04131947076357223,,1,0.0,Normal operation,False
2026-02-01 11:17:05,MTR-003,225.88,228.38,51.5864744,7.11,0.0039,650.2657,normal,0.0039,5.3845,51.833813,1.973658773937153,,0.041775315473475905,,1,0.0,Normal operation,False
2026-02-01 11:17:07,MTR-003,225.88,225.71,50.9833748,6.994,0.0039,650.2696,normal,0.0039,7.0485,51.5322632,1.3705591739371528,,0.04604886867514002,,1,0.0,Normal operation,False
2026-02-01 11:17:09,MTR-003,225.88,223.98,50.5926024,7.103,0.0039,650.2735,normal,0.0039,7.0920000000000005,51.049444699999995,0.9797867739371497,,0.04792547995039076,,1,0.0,Normal operation,False
2026-02-01 11:17:11,MTR-003,225.88,229.16,51.7626608,7.081,0.0039,650.2775,normal,0.0039,7.0375,51.231278100000004,2.149845173937152,,0.04548117227737025,,1,0.0,Normal operation,False
2026-02-01 11:17:13,MTR-003,225.88,228.17,51.539039599999995,6.975,0.0039,650.2813,normal,0.0039,7.0280000000000005,51.2194194,1.926223973937148,,0.04548117227737025,,1,0.0,Normal operation,False
2026-02-01 11:17:15,MTR-003,225.88,232.57,52.5329116,4.106,0.0023,650.2836,normal,0.0023,5.5405,51.60680359999999,2.9200959739371513,,0.043194165142801055,,1,0.0,Normal operation,False
2026-02-01 11:17:17,MTR-003,225.88,234.03,52.8626964,1.575,0.0009,650.2845,normal,0.0009,2.8405,52.1743271,3.24988077393715,,0.04131947076357223,,1,0.0,Normal operation,False
2026-02-01 11:17:19,MTR-003,225.88,228.77,51.6745676,0.658,0.0004,650.2849,normal,0.0004,1.1165,52.1523038,2.061751973937156,,0.0317108272438299,,1,0.0,Normal operation,False
2026-02-01 11:17:21,MTR-003,225.88,227.76,51.44642879999999,0.385,0.0002,650.2851,normal,0.0002,0.5215000000000001,52.129151099999994,1.8336131739371453,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:17:23,MTR-003,225.88,229.58,51.8575304,0.353,0.0002,650.2853,normal,0.0002,0.369,51.96030579999999,2.2447147739371545,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:17:25,MTR-003,225.88,230.3,52.020164,0.17,0.0001,650.2854,normal,0.0001,0.2615,51.749672700000005,2.407348373937154,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:17:27,MTR-003,225.88,225.75,50.99241,0.124,0.0001,650.2854,normal,0.0001,0.14700000000000002,51.579133299999995,1.3795943739371523,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:17:29,MTR-003,225.88,229.96,51.943364800000005,0.05,0.0,650.2855,normal,0.0,0.087,51.703367300000004,2.3305491739371575,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:17:31,MTR-003,225.88,229.55,51.850754,0.05,0.0,650.2855,normal,0.0,0.05,51.7016732,2.237938373937155,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:17:33,MTR-003,225.88,233.09,52.6503692,0.05,0.0,650.2855,normal,0.0,0.05,51.859224499999996,3.037553573937153,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:17:35,MTR-003,225.88,234.51,52.9711188,0.183,0.0001,650.2856,normal,0.0001,0.078,52.3539017,3.358303173937152,,0.027891378820724677,,1,0.0,Normal operation,False
2026-02-01 11:17:37,MTR-003,225.88,231.59,52.3115492,0.106,0.0001,650.2857,normal,0.0001,0.1445,52.4459478,2.6987335739371545,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:17:39,MTR-003,225.88,234.08,52.873990400000004,0.261,0.0001,650.2858,normal,0.0001,0.222,52.70175690000001,3.2611747739371566,,0.02837643091630493,,1,0.0,Normal operation,False
2026-02-01 11:17:41,MTR-003,225.88,231.91,52.3838308,0.414,0.0002,650.2861,normal,0.0002,0.2845,52.635122300000006,2.771015173937151,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:17:43,MTR-003,225.88,227.31,51.344782800000004,0.308,0.0002,650.2862,normal,0.0002,0.2845,52.228538300000004,1.7319671739371572,,0.030674310002711036,,1,0.0,Normal operation,False
2026-02-01 11:17:45,MTR-003,225.88,234.31,52.925942799999994,0.113,0.0001,650.2863,normal,0.0001,0.2105,52.382136700000004,3.313127173937147,,0.027891378820724677,,1,0.0,Normal operation,False
2026-02-01 11:17:47,MTR-003,225.88,224.8,50.777824,0.05,0.0,650.2863,normal,0.0,0.151,51.8580951,1.1650083739371553,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:17:49,MTR-003,225.88,234.21,52.9033548,0.189,0.0001,650.2864,normal,0.0001,0.151,51.9879761,3.2905391739371552,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:17:51,MTR-003,225.88,233.24,52.6842512,0.269,0.0001,650.2866,normal,0.0001,0.229,52.3228432,3.0714355739371513,,0.02837643091630493,,1,0.0,Normal operation,False
2026-02-01 11:17:53,MTR-003,225.88,229.85,51.918518,0.287,0.0002,650.2867,normal,0.0002,0.247,52.070987,2.3057023739371516,,0.02837643091630493,,1,0.0,Normal operation,False
2026-02-01 11:17:55,MTR-003,225.88,226.11,51.0737268,0.225,0.0001,650.2869,normal,0.0001,0.247,52.144962699999994,1.4609111739371556,,0.02837643091630493,,1,0.0,Normal operation,False
2026-02-01 11:17:57,MTR-003,225.88,235.84,53.2715392,0.209,0.0001,650.287,normal,0.0001,0.217,52.2370088,3.658723573937152,,0.02934530884392028,,1,0.0,Normal operation,False
2026-02-01 11:17:59,MTR-003,225.88,228.83,51.6881204,0.05,0.0,650.287,normal,0.0,0.1295,51.9879761,2.0753047739371553,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:18:01,MTR-003,225.88,234.04,52.8649552,0.05,0.0,650.287,normal,0.0,0.059000000000000004,52.224585399999995,3.25213957393715,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:18:03,MTR-003,225.88,229.6,51.862047999999994,0.068,0.0,650.2871,normal,0.0,0.059000000000000004,52.421665700000005,2.249232373937147,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:18:05,MTR-003,225.88,233.8,52.810744,0.205,0.0001,650.2872,normal,0.0001,0.059000000000000004,52.306466900000004,3.1979283739371525,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:18:07,MTR-003,225.88,229.52,51.843977599999995,0.05,0.0,650.2872,normal,0.0,0.059000000000000004,52.3454312,2.231161973937148,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:18:09,MTR-003,225.88,227.0,51.27476,0.05,0.0,650.2872,normal,0.0,0.127,51.9478824,1.6619443739371533,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:18:11,MTR-003,225.88,228.31,51.5706628,0.204,0.0001,650.2874,normal,0.0001,0.065,51.875036099999996,1.9578471739371537,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:18:13,MTR-003,225.88,225.08,50.84107040000001,0.08,0.0,650.2874,normal,0.0,0.065,51.382617700000004,1.2282547739371594,,0.026920046641304984,,1,0.0,Normal operation,False
2026-02-01 11:18:15,MTR-003,225.88,234.88,53.0546944,0.05,0.0,650.2874,normal,0.0,0.1015,51.6852969,3.4418787739371552,,0.027891378820724677,,1,0.0,Normal operation,False
2026-02-01 11:18:17,MTR-003,225.88,235.94,53.2941272,0.123,0.0001,650.2875,normal,0.0001,0.1015,52.190138700000006,3.681311573937151,,0.027891378820724677,,1,0.0,Normal operation,False
2026-02-01 11:18:19,MTR-003,225.88,229.84,51.9162592,0.15,0.0001,650.2876,normal,0.0001,0.0865,52.2765378,2.3034435739371517,,0.026920046641304984,,1,0.0,Normal operation,False
