timestamp,transformer_id,transformer_load,power
2026-02-01 12:33:47,TX-001,15401927918.069,15401927918.069
2026-02-01 12:33:49,TX-001,15401927918.487,15401927918.487
2026-02-01 12:33:51,TX-001,15401927918.694,15401927918.694
2026-02-01 12:33:53,TX-001,15401927918.77,15401927918.77
2026-02-01 12:33:55,TX-001,15401927918.276,15401927918.276
2026-02-01 12:33:57,TX-001,15401677669.532,15401677669.532
2026-02-01 12:33:59,TX-001,15401587682.561,15401587682.561
2026-02-01 12:34:01,TX-001,15403717985.955,15403717985.955
2026-02-01 12:34:03,TX-001,15408643149.324,15408643149.324
2026-02-01 12:34:05,TX-001,15360448235.006,15360448235.006
2026-02-01 12:34:07,TX-001,15364717015.499,15364717015.499
2026-02-01 12:34:09,TX-001,15440618060.188,15440618060.188
2026-02-01 12:34:11,TX-001,15609733752.012,15609733752.012
2026-02-01 12:34:13,TX-001,15464525066.014,15464525066.014
2026-02-01 12:34:15,TX-001,15371455241.769,15371455241.769
2026-02-01 12:34:17,TX-001,15323075389.788,15323075389.788
2026-02-01 12:34:19,TX-001,15313287282.027,15313287282.027
2026-02-01 12:34:21,TX-001,15304704620.915,15304704620.915
2026-02-01 12:34:23,TX-001,15302476627.737,15302476627.737
2026-02-01 12:34:25,TX-001,15301706192.467,15301706192.467
2026-02-01 12:34:27,TX-001,15301706192.538,15301706192.538
2026-02-01 12:34:29,TX-001,15301723394.168,15301723394.168
2026-02-01 12:34:31,TX-001,15302296483.454,15302296483.454
2026-02-01 12:34:33,TX-001,15302825282.205,15302825282.205
2026-02-01 12:34:35,TX-001,15307032433.98,15307032433.98
2026-02-01 12:34:37,TX-001,15313159222.008,15313159222.008
2026-02-01 12:34:39,TX-001,15329107245.937,15329107245.937
2026-02-01 12:34:41,TX-001,15386323619.086,15386323619.086
2026-02-01 12:34:43,TX-001,15509127292.909,15509127292.909
2026-02-01 12:34:45,TX-001,15509127293.098,15509127293.098
2026-02-01 12:34:47,TX-001,15509127293.501,15509127293.501
2026-02-01 12:34:49,TX-001,15509127294.425,15509127294.425
2026-02-01 12:34:51,TX-001,15509127294.082,15509127294.082
2026-02-01 12:34:53,TX-001,15509127294.363,15509127294.363
2026-02-01 12:34:55,TX-001,15509127293.72,15509127293.72
2026-02-01 12:34:57,TX-001,15509127293.395,15509127293.395
2026-02-01 12:34:59,TX-001,15509127293.085,15509127293.085
2026-02-01 12:35:01,TX-001,15424369553.235,15424369553.235
2026-02-01 12:35:03,TX-001,9135645580.351,9135645580.351
2026-02-01 12:35:05,TX-001,5030324835.168,5030324835.168
2026-02-01 12:35:07,TX-001,2159033456.925,2159033456.925
2026-02-01 12:35:09,TX-001,951960653.381,951960653.381
2026-02-01 12:35:11,TX-001,269512926.245,269512926.245
2026-02-01 12:35:13,TX-001,114465822.744,114465822.744
2026-02-01 12:35:15,TX-001,59739051.911,59739051.911
2026-02-01 12:35:17,TX-001,40311287.024,40311287.024
2026-02-01 12:35:19,TX-001,74302757.993,74302757.993
2026-02-01 12:35:21,TX-001,198364185.335,198364185.335
2026-02-01 12:35:23,TX-001,498844433.51,498844433.51
2026-02-01 12:35:25,TX-001,1476549377.901,1476549377.901
2026-02-01 12:35:27,TX-001,3310651444.766,3310651444.766
2026-02-01 12:35:29,TX-001,3347508239.714,3347508239.714
2026-02-01 12:35:31,TX-001,3427848772.784,3427848772.784
2026-02-01 12:35:33,TX-001,3602599206.209,3602599206.209
2026-02-01 12:35:35,TX-001,4164992383.049,4164992383.049
2026-02-01 12:35:37,TX-001,4164992266.934,4164992266.934
2026-02-01 12:35:39,TX-001,4164992223.572,4164992223.572
2026-02-01 12:35:41,TX-001,4164992203.283,4164992203.283
2026-02-01 12:35:43,TX-001,4165316807.783,4165316807.783
2026-02-01 12:35:45,TX-001,4166000358.89,4166000358.89
2026-02-01 12:35:47,TX-001,3564427094.091,3564427094.091
2026-02-01 12:35:49,TX-001,3456807030.83,3456807030.83
2026-02-01 12:35:51,TX-001,1759472001.045,1759472001.045
2026-02-01 12:35:53,TX-001,941612489.601,941612489.601
2026-02-01 12:35:55,TX-001,364838483.636,364838483.636
2026-02-01 12:35:57,TX-001,455629074.725,455629074.725
2026-02-01 12:35:59,TX-001,455571212.151,455571212.151
2026-02-01 12:36:01,TX-001,455534807.575,455534807.575
2026-02-01 12:36:03,TX-001,455517410.334,455517410.334
2026-02-01 12:36:05,TX-001,455510571.596,455510571.596
2026-02-01 12:36:07,TX-001,455510572.152,455510572.152
2026-02-01 12:36:09,TX-001,455510566.554,455510566.554
2026-02-01 12:36:11,TX-001,467194075.04,467194075.04
2026-02-01 12:36:13,TX-001,502389178.591,502389178.591
2026-02-01 12:36:15,TX-001,610790117.761,610790117.761
2026-02-01 12:36:17,TX-001,873263171.018,873263171.018
2026-02-01 12:36:19,TX-001,1711456640.304,1711456640.304
2026-02-01 12:36:21,TX-001,3976411352.394,3976411352.394
2026-02-01 12:36:23,TX-001,3976411352.216,3976411352.216
2026-02-01 12:36:25,TX-001,3976411353.305,3976411353.305
2026-02-01 12:36:27,TX-001,3976411353.211,3976411353.211
2026-02-01 12:36:29,TX-001,3976411353.266,3976411353.266
2026-02-01 12:36:31,TX-001,3976411353.597,3976411353.597
2026-02-01 12:36:33,TX-001,3976411353.63,3976411353.63
2026-02-01 12:36:35,TX-001,3914401110.836,3914401110.836
2026-02-01 12:36:37,TX-001,3890834061.178,3890834061.178
2026-02-01 12:36:39,TX-001,3680486448.392,3680486448.392
2026-02-01 12:36:41,TX-001,3608717026.892,3608717026.892
2026-02-01 12:36:43,TX-001,3576629271.617,3576629271.617
2026-02-01 12:36:45,TX-001,3557000861.003,3557000861.003
2026-02-01 12:36:47,TX-001,3556498142.172,3556498142.172
2026-02-01 12:36:49,TX-001,3556304552.141,3556304552.141
2026-02-01 12:36:51,TX-001,3556272106.386,3556272106.386
2026-02-01 12:36:53,TX-001,3556248940.56,3556248940.56
2026-02-01 12:36:55,TX-001,3556243206.791,3556243206.791
2026-02-01 12:36:57,TX-001,3556239512.386,3556239512.386
2026-02-01 12:36:59,TX-001,3556239513.577,3556239513.577
2026-02-01 12:37:01,TX-001,9943195656.706,9943195656.706
2026-02-01 12:37:03,TX-001,30423263265.852,30423263265.852
2026-02-01 12:37:05,TX-001,78218669365.425,78218669365.425
2026-02-01 12:37:07,TX-001,177273151126.705,177273151126.705
2026-02-01 12:37:09,TX-001,408299939955.381,408299939955.381
2026-02-01 12:37:11,TX-001,1274773008388.83,1274773008388.83
2026-02-01 12:37:13,TX-001,1274773008388.165,1274773008388.165
2026-02-01 12:37:15,TX-001,1274773008388.044,1274773008388.044
2026-02-01 12:37:17,TX-001,1274773008388.091,1274773008388.091
2026-02-01 12:37:19,TX-001,1274773008388.857,1274773008388.857
2026-02-01 12:37:21,TX-001,1274773008395.115,1274773008395.115
2026-02-01 12:37:23,TX-001,1274773008405.772,1274773008405.772
2026-02-01 12:37:25,TX-001,1274773008439.418,1274773008439.418
2026-02-01 12:37:27,TX-001,1274773008553.836,1274773008553.836
2026-02-01 12:37:29,TX-001,1274773007296.734,1274773007296.734
2026-02-01 12:37:31,TX-001,1274773006922.101,1274773006922.101
2026-02-01 12:37:33,TX-001,1274773006534.043,1274773006534.043
2026-02-01 12:37:35,TX-001,1274773006452.475,1274773006452.475
2026-02-01 12:37:37,TX-001,1274753762632.537,1274753762632.537
2026-02-01 12:37:39,TX-001,1274750032936.383,1274750032936.383
2026-02-01 12:37:41,TX-001,1274748201217.268,1274748201217.268
2026-02-01 12:37:43,TX-001,1274747237713.854,1274747237713.854
2026-02-01 12:37:45,TX-001,588387077146.297,588387077146.297
2026-02-01 12:37:47,TX-001,283089320682.396,283089320682.396
2026-02-01 12:37:49,TX-001,103798168548.317,103798168548.317
2026-02-01 12:37:51,TX-001,50365232818.227,50365232818.227
2026-02-01 12:37:53,TX-001,15982749242.892,15982749242.892
2026-02-01 12:37:55,TX-001,7782027401.57,7782027401.57
2026-02-01 12:37:57,TX-001,3556994677.855,3556994677.855
2026-02-01 12:37:59,TX-001,1267040659.234,1267040659.234
2026-02-01 12:38:01,TX-001,1267017586.128,1267017586.128
2026-02-01 12:38:03,TX-001,1267003084.521,1267003084.521
2026-02-01 12:38:05,TX-001,1266997026.185,1266997026.185
2026-02-01 12:38:07,TX-001,1266993786.462,1266993786.462
2026-02-01 12:38:09,TX-001,1266991862.897,1266991862.897
2026-02-01 12:38:11,TX-001,1266989243.616,1266989243.616
2026-02-01 12:38:13,TX-001,1266988339.867,1266988339.867
2026-02-01 12:38:15,TX-001,1266988053.886,1266988053.886
2026-02-01 12:38:17,TX-001,1266987958.467,1266987958.467
2026-02-01 12:38:19,TX-001,1266987934.707,1266987934.707
2026-02-01 12:38:21,TX-001,1266987928.166,1266987928.166
2026-02-01 12:38:23,TX-001,1266987926.682,1266987926.682
2026-02-01 12:38:25,TX-001,1266987926.697,1266987926.697
2026-02-01 12:38:27,TX-001,1266987919.419,1266987919.419
2026-02-01 12:38:29,TX-001,1266987915.265,1266987915.265
2026-02-01 12:38:31,TX-001,1266987914.218,1266987914.218
2026-02-01 12:38:33,TX-001,1266987913.927,1266987913.927
2026-02-01 12:38:35,TX-001,1266987915.103,1266987915.103
2026-02-01 12:38:37,TX-001,1266987915.468,1266987915.468
