timestamp,meter_id,voltage,current,power,kwh,energy_kwh_cum,power_factor,pattern
2026-02-01 11:23:00,MTR-004,TX-001,231.78,14.155,3.281,0.0018,0.0229
2026-02-01 11:23:00,MTR-005,TX-001,235.5,1.17,0.265,0.0001,0.0106
2026-02-01 11:23:00,MTR-006,TX-001,232.22,832.892,180.306,0.1002,8.6032
2026-02-01 11:23:00,MTR-007,TX-001,228.51,2.057,0.462,0.0003,0.0063
2026-02-01 11:23:00,MTR-008,TX-001,235.6,13.859,3.075,0.0017,0.0213
2026-02-01 11:23:00,MTR-009,TX-001,221.7,1.7,0.368,0.0002,0.0019
2026-02-01 11:23:00,MTR-010,TX-001,230.95,17.796,3.97,0.0022,0.0245
2026-02-01 11:23:02,MTR-001,TX-001,231.69,9288.469,1977.027,1.0983,945973.7394
2026-02-01 11:23:02,MTR-002,TX-001,232.17,1.894,0.44,0.0002,384375.4068
2026-02-01 11:23:02,MTR-003,TX-001,231.7,31.65,6.789,0.0038,32481.1621
2026-02-01 11:23:02,MTR-004,TX-001,236.13,14.931,3.249,0.0018,0.0247
2026-02-01 11:23:02,MTR-005,TX-001,224.14,0.571,0.125,0.0001,0.0107
2026-02-01 11:23:02,MTR-006,TX-001,224.95,347.656,71.765,0.0399,8.6431
2026-02-01 11:23:02,MTR-007,TX-001,229.36,1.604,0.348,0.0002,0.0065
2026-02-01 11:23:02,MTR-008,TX-001,231.42,14.575,3.273,0.0018,0.0231
2026-02-01 11:23:02,MTR-009,TX-001,227.28,2.236,0.487,0.0003,0.0022
2026-02-01 11:23:02,MTR-010,TX-001,234.93,18.518,4.135,0.0023,0.0268
2026-02-01 11:23:04,MTR-001,TX-001,227.28,9106.817,1977.118,1.0984,945974.8378
2026-02-01 11:23:04,MTR-002,TX-001,226.91,1.894,0.422,0.0002,384375.4071
2026-02-01 11:23:04,MTR-003,TX-001,225.25,33.612,7.157,0.004,32481.166
2026-02-01 11:23:04,MTR-004,TX-001,232.28,14.784,3.219,0.0018,0.0265
2026-02-01 11:23:04,MTR-005,TX-001,232.69,1.015,0.219,0.0001,0.0108
2026-02-01 11:23:04,MTR-006,TX-001,225.43,142.397,30.165,0.0168,8.6599
2026-02-01 11:23:04,MTR-007,TX-001,226.66,1.025,0.22,0.0001,0.0066
2026-02-01 11:23:04,MTR-008,TX-001,233.24,34.619,7.534,0.0042,0.0273
2026-02-01 11:23:04,MTR-009,TX-001,227.7,2.417,0.525,0.0003,0.0025
2026-02-01 11:23:04,MTR-010,TX-001,232.52,19.152,4.287,0.0024,0.0292
2026-02-01 11:23:06,MTR-001,TX-001,228.48,9017.619,1977.182,1.0984,945975.9363
2026-02-01 11:23:06,MTR-002,TX-001,226.76,2.948,0.636,0.0004,384375.4074
2026-02-01 11:23:06,MTR-003,TX-001,222.77,35.969,7.325,0.0041,32481.1701
2026-02-01 11:23:06,MTR-004,TX-001,232.76,14.529,3.259,0.0018,0.0283
2026-02-01 11:23:06,MTR-005,TX-001,235.01,0.769,0.181,0.0001,0.0109
2026-02-01 11:23:06,MTR-006,TX-001,238.43,75.07,17.458,0.0097,8.6696
2026-02-01 11:23:06,MTR-007,TX-001,239.66,0.409,0.091,0.0001,0.0066
2026-02-01 11:23:06,MTR-008,TX-001,231.0,83.121,18.084,0.01,0.0373
2026-02-01 11:23:06,MTR-009,TX-001,229.21,2.428,0.522,0.0003,0.0028
2026-02-01 11:23:06,MTR-010,TX-001,231.97,21.266,4.59,0.0026,0.0318
2026-02-01 11:23:08,MTR-001,TX-001,232.82,9015.28,1977.307,1.0985,945977.0348
2026-02-01 11:23:08,MTR-002,TX-001,228.77,4.02,0.889,0.0005,384375.4079
2026-02-01 11:23:08,MTR-003,TX-001,229.98,34.122,7.375,0.0041,32481.1742
2026-02-01 11:23:08,MTR-004,TX-001,232.77,14.96,3.298,0.0018,0.0301
2026-02-01 11:23:08,MTR-005,TX-001,233.02,1.443,0.336,0.0002,0.0111
2026-02-01 11:23:08,MTR-006,TX-001,232.53,32.969,7.212,0.004,8.6736
2026-02-01 11:23:08,MTR-007,TX-001,226.27,0.618,0.14,0.0001,0.0067
2026-02-01 11:23:08,MTR-008,TX-001,228.73,265.467,57.663,0.032,0.0694
2026-02-01 11:23:08,MTR-009,TX-001,228.9,2.786,0.614,0.0003,0.0031
2026-02-01 11:23:08,MTR-010,TX-001,226.11,20.386,4.61,0.0026,0.0343
2026-02-01 11:23:10,MTR-001,TX-001,234.25,8648.487,1977.266,1.0985,945978.1333
2026-02-01 11:23:10,MTR-002,TX-001,231.72,2.203,0.498,0.0003,384375.4082
2026-02-01 11:23:10,MTR-003,TX-001,236.64,32.911,7.354,0.0041,32481.1783
2026-02-01 11:23:10,MTR-004,TX-001,232.07,15.419,3.402,0.0019,0.032
2026-02-01 11:23:10,MTR-005,TX-001,231.38,1.268,0.287,0.0002,0.0112
2026-02-01 11:23:10,MTR-006,TX-001,234.68,33.776,7.286,0.004,8.6776
2026-02-01 11:23:10,MTR-007,TX-001,231.65,0.995,0.22,0.0001,0.0068
2026-02-01 11:23:10,MTR-008,TX-001,225.95,272.179,57.617,0.032,0.1014
2026-02-01 11:23:10,MTR-009,TX-001,228.19,3.301,0.721,0.0004,0.0035
2026-02-01 11:23:10,MTR-010,TX-001,225.6,21.037,4.739,0.0026,0.037
2026-02-01 11:23:12,MTR-001,TX-001,226.26,9139.412,1977.203,1.0984,945979.2317
2026-02-01 11:23:12,MTR-002,TX-001,228.73,3.102,0.648,0.0004,384375.4085
2026-02-01 11:23:12,MTR-003,TX-001,230.44,32.559,7.339,0.0041,32481.1824
2026-02-01 11:23:12,MTR-004,TX-001,226.64,15.365,3.401,0.0019,0.0339
2026-02-01 11:23:12,MTR-005,TX-001,232.86,1.7,0.37,0.0002,0.0114
2026-02-01 11:23:12,MTR-006,TX-001,231.07,32.648,7.408,0.0041,8.6817
2026-02-01 11:23:12,MTR-007,TX-001,226.88,0.533,0.11,0.0001,0.0069
2026-02-01 11:23:12,MTR-008,TX-001,229.62,256.152,57.657,0.032,0.1334
2026-02-01 11:23:12,MTR-009,TX-001,232.0,3.24,0.745,0.0004,0.0039
2026-02-01 11:23:12,MTR-010,TX-001,232.06,20.429,4.652,0.0026,0.0395
2026-02-01 11:23:14,MTR-001,TX-001,231.15,8553.054,1977.038,1.0984,945980.3301
2026-02-01 11:23:14,MTR-002,TX-001,225.05,3.556,0.779,0.0004,384375.409
2026-02-01 11:23:14,MTR-003,TX-001,241.96,32.407,7.541,0.0042,32481.1866
2026-02-01 11:23:14,MTR-004,TX-001,234.29,15.28,3.35,0.0019,0.0358
2026-02-01 11:23:14,MTR-005,TX-001,227.1,2.598,0.55,0.0003,0.0117
2026-02-01 11:23:14,MTR-006,TX-001,230.79,32.559,7.351,0.0041,8.6858
2026-02-01 11:23:14,MTR-007,TX-001,230.69,0.364,0.078,0.0,0.007
2026-02-01 11:23:14,MTR-008,TX-001,226.8,271.884,57.467,0.0319,0.1653
2026-02-01 11:23:14,MTR-009,TX-001,232.47,3.934,0.862,0.0005,0.0044
2026-02-01 11:23:14,MTR-010,TX-001,234.45,20.735,4.688,0.0026,0.0421
2026-02-01 11:23:16,MTR-001,TX-001,231.09,8865.062,1976.981,1.0983,945981.4284
2026-02-01 11:23:16,MTR-002,TX-001,227.73,3.857,0.843,0.0005,384375.4094
2026-02-01 11:23:16,MTR-003,TX-001,223.83,13.722,2.945,0.0016,32481.1882
2026-02-01 11:23:16,MTR-004,TX-001,222.88,15.795,3.385,0.0019,0.0377
2026-02-01 11:23:16,MTR-005,TX-001,237.79,2.63,0.583,0.0003,0.0121
2026-02-01 11:23:16,MTR-006,TX-001,233.05,33.036,7.578,0.0042,8.69
2026-02-01 11:23:16,MTR-007,TX-001,229.77,1.588,0.349,0.0002,0.0071
2026-02-01 11:23:16,MTR-008,TX-001,233.96,260.453,57.623,0.032,0.1974
2026-02-01 11:23:16,MTR-009,TX-001,228.75,3.667,0.813,0.0005,0.0049
2026-02-01 11:23:16,MTR-010,TX-001,231.16,21.123,4.749,0.0026,0.0448
2026-02-01 11:23:18,MTR-001,TX-001,229.69,9100.321,1977.248,1.0985,945982.5269
2026-02-01 11:23:18,MTR-002,TX-001,228.49,3.916,0.862,0.0005,384375.4099
2026-02-01 11:23:18,MTR-003,TX-001,225.57,4.481,0.975,0.0005,32481.1887
2026-02-01 11:23:18,MTR-004,TX-001,227.19,16.023,3.547,0.002,0.0396
2026-02-01 11:23:18,MTR-005,TX-001,225.1,3.357,0.725,0.0004,0.0125
2026-02-01 11:23:18,MTR-006,TX-001,235.63,103.028,24.178,0.0134,8.7035
2026-02-01 11:23:18,MTR-007,TX-001,226.29,2.469,0.535,0.0003,0.0074
2026-02-01 11:23:18,MTR-008,TX-001,231.93,260.685,57.976,0.0322,0.2296
2026-02-01 11:23:18,MTR-009,TX-001,231.94,2.963,0.653,0.0004,0.0052
2026-02-01 11:23:18,MTR-010,TX-001,234.63,21.595,4.816,0.0027,0.0475
2026-02-01 11:23:20,MTR-001,TX-001,224.76,8797.091,1977.214,1.0985,945983.6253
2026-02-01 11:23:20,MTR-002,TX-001,227.82,3.187,0.714,0.0004,384375.4103
2026-02-01 11:23:20,MTR-003,TX-001,238.18,2.271,0.521,0.0003,32481.189
2026-02-01 11:23:20,MTR-004,TX-001,228.5,7.343,1.605,0.0009,0.0405
2026-02-01 11:23:20,MTR-005,TX-001,234.86,2.535,0.56,0.0003,0.0128
2026-02-01 11:23:20,MTR-006,TX-001,236.71,191.381,43.952,0.0244,8.7279
2026-02-01 11:23:20,MTR-007,TX-001,231.74,0.277,0.061,0.0,0.0075
2026-02-01 11:23:20,MTR-008,TX-001,226.84,268.892,58.002,0.0322,0.2618
2026-02-01 11:23:20,MTR-009,TX-001,232.43,2.019,0.44,0.0002,0.0055
2026-02-01 11:23:20,MTR-010,TX-001,228.34,21.17,4.534,0.0025,0.05
2026-02-01 11:23:22,MTR-001,TX-001,237.84,8443.33,1977.065,1.0984,945984.7237
2026-02-01 11:23:22,MTR-002,TX-001,235.15,2.97,0.682,0.0004,384375.4107
2026-02-01 11:23:22,MTR-003,TX-001,229.55,3.01,0.644,0.0004,32481.1894
2026-02-01 11:23:22,MTR-004,TX-001,231.44,3.611,0.814,0.0005,0.041
2026-02-01 11:23:22,MTR-005,TX-001,224.59,2.61,0.556,0.0003,0.0131
2026-02-01 11:23:22,MTR-006,TX-001,227.59,481.327,104.491,0.0581,8.7859
2026-02-01 11:23:22,MTR-007,TX-001,223.49,0.897,0.194,0.0001,0.0076
2026-02-01 11:23:22,MTR-008,TX-001,222.08,265.883,58.056,0.0323,0.294
2026-02-01 11:23:22,MTR-009,TX-001,228.17,0.288,0.061,0.0,0.0055
2026-02-01 11:23:22,MTR-010,TX-001,234.97,20.297,4.747,0.0026,0.0526
2026-02-01 11:23:24,MTR-001,TX-001,236.5,8440.45,1977.061,1.0984,945985.822
2026-02-01 11:23:24,MTR-002,TX-001,228.11,1.83,0.397,0.0002,384375.4109
2026-02-01 11:23:24,MTR-003,TX-001,232.89,2.747,0.61,0.0003,32481.1897
2026-02-01 11:23:24,MTR-004,TX-001,230.78,1.145,0.259,0.0001,0.0411
2026-02-01 11:23:24,MTR-005,TX-001,229.52,8.491,1.889,0.001,0.0141
2026-02-01 11:23:24,MTR-006,TX-001,234.04,1271.408,281.187,0.1562,8.9422
2026-02-01 11:23:24,MTR-007,TX-001,233.25,0.413,0.093,0.0001,0.0076
2026-02-01 11:23:24,MTR-008,TX-001,230.75,256.711,58.081,0.0323,0.3263
2026-02-01 11:23:24,MTR-009,TX-001,226.67,0.948,0.209,0.0001,0.0056
2026-02-01 11:23:24,MTR-010,TX-001,224.53,21.373,4.799,0.0027,0.0553
2026-02-01 11:23:26,MTR-001,TX-001,228.87,9286.173,1977.27,1.0985,945986.9205
2026-02-01 11:23:26,MTR-002,TX-001,227.71,1.146,0.253,0.0001,384375.4111
2026-02-01 11:23:26,MTR-003,TX-001,234.03,2.878,0.654,0.0004,32481.1901
2026-02-01 11:23:26,MTR-004,TX-001,227.02,0.622,0.138,0.0001,0.0412
2026-02-01 11:23:26,MTR-005,TX-001,230.44,17.524,3.957,0.0022,0.0163
2026-02-01 11:23:26,MTR-006,TX-001,227.85,3448.467,767.486,0.4264,9.3685
2026-02-01 11:23:26,MTR-007,TX-001,233.75,0.813,0.176,0.0001,0.0077
2026-02-01 11:23:26,MTR-008,TX-001,235.41,258.158,58.134,0.0323,0.3586
2026-02-01 11:23:26,MTR-009,TX-001,234.15,0.768,0.167,0.0001,0.0057
2026-02-01 11:23:26,MTR-010,TX-001,228.1,22.36,4.863,0.0027,0.058
2026-02-01 11:23:28,MTR-001,TX-001,228.87,8883.879,1977.495,1.0986,945988.0191
2026-02-01 11:23:28,MTR-002,TX-001,229.18,1.626,0.36,0.0002,384375.4113
2026-02-01 11:23:28,MTR-003,TX-001,224.03,3.353,0.708,0.0004,32481.1905
2026-02-01 11:23:28,MTR-004,TX-001,225.39,0.319,0.069,0.0,0.0412
2026-02-01 11:23:28,MTR-005,TX-001,232.42,44.439,10.036,0.0056,0.0219
2026-02-01 11:23:28,MTR-006,TX-001,226.3,10735.638,2317.161,1.2873,10.6558
2026-02-01 11:23:28,MTR-007,TX-001,231.3,0.216,0.05,0.0,0.0078
2026-02-01 11:23:28,MTR-008,TX-001,226.0,267.098,58.082,0.0323,0.3909
2026-02-01 11:23:28,MTR-009,TX-001,229.17,0.231,0.05,0.0,0.0057
2026-02-01 11:23:28,MTR-010,TX-001,224.66,22.342,4.682,0.0026,0.0606
2026-02-01 11:23:30,MTR-001,TX-001,229.75,8900.779,1977.488,1.0986,945989.1177
2026-02-01 11:23:30,MTR-002,TX-001,225.84,2.081,0.451,0.0003,384375.4115
2026-02-01 11:23:30,MTR-003,TX-001,231.32,3.99,0.917,0.0005,32481.191
2026-02-01 11:23:30,MTR-004,TX-001,231.33,0.28,0.061,0.0,0.0413
2026-02-01 11:23:30,MTR-005,TX-001,224.6,97.259,21.428,0.0119,0.0338
2026-02-01 11:23:30,MTR-006,TX-001,227.53,5611.964,1254.449,0.6969,11.3528
2026-02-01 11:23:30,MTR-007,TX-001,228.66,1.053,0.226,0.0001,0.0079
2026-02-01 11:23:30,MTR-008,TX-001,226.71,145.86,32.295,0.0179,0.4088
2026-02-01 11:23:30,MTR-009,TX-001,229.48,0.63,0.142,0.0001,0.0058
2026-02-01 11:23:30,MTR-010,TX-001,223.68,22.336,4.748,0.0026,0.0632
2026-02-01 11:23:32,MTR-001,TX-001,239.01,8419.642,1977.253,1.0985,945990.2162
2026-02-01 11:23:32,MTR-002,TX-001,226.04,2.741,0.609,0.0003,384375.4118
2026-02-01 11:23:32,MTR-003,TX-001,232.32,4.945,1.102,0.0006,32481.1916
2026-02-01 11:23:32,MTR-004,TX-001,232.45,0.383,0.087,0.0,0.0413
2026-02-01 11:23:32,MTR-005,TX-001,224.32,198.056,42.673,0.0237,0.0575
2026-02-01 11:23:32,MTR-006,TX-001,231.34,1597.115,352.491,0.1958,11.5486
2026-02-01 11:23:32,MTR-007,TX-001,232.17,1.462,0.331,0.0002,0.0081
2026-02-01 11:23:32,MTR-008,TX-001,228.02,61.623,13.241,0.0074,0.4162
2026-02-01 11:23:32,MTR-009,TX-001,227.74,1.424,0.312,0.0002,0.006
2026-02-01 11:23:32,MTR-010,TX-001,230.98,21.81,4.796,0.0027,0.0659
2026-02-01 11:23:34,MTR-001,TX-001,234.24,8939.956,1977.081,1.0984,945991.3146
2026-02-01 11:23:34,MTR-002,TX-001,233.2,2.38,0.53,0.0003,384375.4121
2026-02-01 11:23:34,MTR-003,TX-001,228.35,4.991,1.103,0.0006,32481.1922
2026-02-01 11:23:34,MTR-004,TX-001,232.01,0.232,0.05,0.0,0.0413
2026-02-01 11:23:34,MTR-005,TX-001,229.91,461.839,102.187,0.0568,0.1143
2026-02-01 11:23:34,MTR-006,TX-001,232.3,783.809,168.324,0.0935,11.6421
2026-02-01 11:23:34,MTR-007,TX-001,231.42,2.052,0.438,0.0002,0.0083
2026-02-01 11:23:34,MTR-008,TX-001,230.95,15.495,3.407,0.0019,0.4181
2026-02-01 11:23:34,MTR-009,TX-001,230.23,0.973,0.222,0.0001,0.0061
2026-02-01 11:23:34,MTR-010,TX-001,231.01,21.13,4.881,0.0027,0.0686
2026-02-01 11:23:36,MTR-001,TX-001,227.18,9301.103,1977.308,1.0985,945992.4131
2026-02-01 11:23:36,MTR-002,TX-001,225.29,1.486,0.325,0.0002,384375.4123
2026-02-01 11:23:36,MTR-003,TX-001,231.35,5.633,1.269,0.0007,32481.1929
2026-02-01 11:23:36,MTR-004,TX-001,229.08,0.254,0.056,0.0,0.0414
2026-02-01 11:23:36,MTR-005,TX-001,233.34,1286.303,286.58,0.1592,0.2735
2026-02-01 11:23:36,MTR-006,TX-001,226.11,394.103,83.87,0.0466,11.6887
2026-02-01 11:23:36,MTR-007,TX-001,230.81,0.601,0.131,0.0001,0.0084
2026-02-01 11:23:36,MTR-008,TX-001,228.54,8.309,1.787,0.001,0.4191
2026-02-01 11:23:36,MTR-009,TX-001,228.42,1.234,0.271,0.0002,0.0063
2026-02-01 11:23:36,MTR-010,TX-001,234.61,20.886,4.633,0.0026,0.0712
2026-02-01 11:23:38,MTR-001,TX-001,227.45,9100.388,1977.419,1.0986,945993.5117
2026-02-01 11:23:38,MTR-002,TX-001,236.64,2.785,0.64,0.0004,384375.4127
2026-02-01 11:23:38,MTR-003,TX-001,226.41,6.916,1.509,0.0008,32481.1938
2026-02-01 11:23:38,MTR-004,TX-001,228.96,0.788,0.171,0.0001,0.0415
2026-02-01 11:23:38,MTR-005,TX-001,232.88,1269.926,286.531,0.1592,0.4327
2026-02-01 11:23:38,MTR-006,TX-001,232.36,131.99,29.304,0.0163,11.705
2026-02-01 11:23:38,MTR-007,TX-001,230.41,0.791,0.179,0.0001,0.0085
2026-02-01 11:23:38,MTR-008,TX-001,229.36,4.757,1.065,0.0006,0.4197
2026-02-01 11:23:38,MTR-009,TX-001,227.55,1.86,0.402,0.0002,0.0065
2026-02-01 11:23:38,MTR-010,TX-001,228.0,21.65,4.657,0.0026,0.0738
2026-02-01 11:23:40,MTR-001,TX-001,233.29,8766.875,1977.454,1.0986,945994.6103
2026-02-01 11:23:40,MTR-002,TX-001,229.17,3.409,0.743,0.0004,384375.4131
2026-02-01 11:23:40,MTR-003,TX-001,226.31,5.744,1.265,0.0007,32481.1945
2026-02-01 11:23:40,MTR-004,TX-001,223.55,1.501,0.315,0.0002,0.0416
2026-02-01 11:23:40,MTR-005,TX-001,229.64,1274.074,286.676,0.1593,0.592
2026-02-01 11:23:40,MTR-006,TX-001,233.56,128.756,29.633,0.0165,11.7214
2026-02-01 11:23:40,MTR-007,TX-001,230.03,0.328,0.073,0.0,0.0085
2026-02-01 11:23:40,MTR-008,TX-001,228.45,1.489,0.328,0.0002,0.4198
2026-02-01 11:23:40,MTR-009,TX-001,229.28,1.761,0.391,0.0002,0.0067
2026-02-01 11:23:40,MTR-010,TX-001,230.81,21.894,4.752,0.0026,0.0764
2026-02-01 11:23:42,MTR-001,TX-001,227.42,9231.674,1977.53,1.0986,945995.7089
2026-02-01 11:23:42,MTR-002,TX-001,236.8,4.051,0.935,0.0005,384375.4136
2026-02-01 11:23:42,MTR-003,TX-001,226.93,6.52,1.391,0.0008,32481.1952
2026-02-01 11:23:42,MTR-004,TX-001,228.62,2.623,0.574,0.0003,0.042
2026-02-01 11:23:42,MTR-005,TX-001,231.88,1288.846,286.638,0.1592,0.7512
2026-02-01 11:23:42,MTR-006,TX-001,233.6,131.327,29.479,0.0164,11.7378
2026-02-01 11:23:42,MTR-007,TX-001,229.12,0.234,0.05,0.0,0.0086
2026-02-01 11:23:42,MTR-008,TX-001,233.27,1.151,0.253,0.0001,0.42
2026-02-01 11:23:42,MTR-009,TX-001,236.31,1.829,0.4,0.0002,0.0069
2026-02-01 11:23:42,MTR-010,TX-001,229.94,20.186,4.603,0.0026,0.079
2026-02-01 11:23:44,MTR-001,TX-001,235.34,8974.292,1977.607,1.0987,945996.8076
2026-02-01 11:23:44,MTR-002,TX-001,227.3,4.164,0.92,0.0005,384375.4141
2026-02-01 11:23:44,MTR-003,TX-001,230.41,5.486,1.203,0.0007,32481.1959
2026-02-01 11:23:44,MTR-004,TX-001,230.13,2.686,0.593,0.0003,0.0423
2026-02-01 11:23:44,MTR-005,TX-001,226.2,1336.105,286.503,0.1592,0.9104
2026-02-01 11:23:44,MTR-006,TX-001,227.02,133.959,29.521,0.0164,11.7542
2026-02-01 11:23:44,MTR-007,TX-001,226.95,0.927,0.207,0.0001,0.0087
2026-02-01 11:23:44,MTR-008,TX-001,229.3,0.958,0.209,0.0001,0.4201
2026-02-01 11:23:44,MTR-009,TX-001,229.96,2.056,0.451,0.0003,0.0072
2026-02-01 11:23:44,MTR-010,TX-001,232.3,21.851,4.86,0.0027,0.0817
2026-02-01 11:23:46,MTR-001,TX-001,225.96,9246.403,1977.652,1.0987,945997.9062
2026-02-01 11:23:46,MTR-002,TX-001,230.94,4.772,1.046,0.0006,384375.4147
2026-02-01 11:23:46,MTR-003,TX-001,233.82,6.203,1.343,0.0007,32481.1966
2026-02-01 11:23:46,MTR-004,TX-001,233.66,1.878,0.427,0.0002,0.0425
2026-02-01 11:23:46,MTR-005,TX-001,231.54,2297.911,524.086,0.2912,1.2015
2026-02-01 11:23:46,MTR-006,TX-001,230.54,133.216,29.728,0.0165,11.7707
2026-02-01 11:23:46,MTR-007,TX-001,235.35,0.472,0.11,0.0001,0.0087
2026-02-01 11:23:46,MTR-008,TX-001,227.43,0.224,0.05,0.0,0.4201
2026-02-01 11:23:46,MTR-009,TX-001,231.83,2.757,0.601,0.0003,0.0075
2026-02-01 11:23:46,MTR-010,TX-001,231.52,21.684,4.762,0.0026,0.0843
2026-02-01 11:23:48,MTR-001,TX-001,228.63,9076.01,1977.731,1.0987,945999.005
2026-02-01 11:23:48,MTR-002,TX-001,232.53,4.9,1.07,0.0006,384375.4153
2026-02-01 11:23:48,MTR-003,TX-001,235.23,6.688,1.544,0.0009,32481.1975
2026-02-01 11:23:48,MTR-004,TX-001,230.01,1.789,0.385,0.0002,0.0427
2026-02-01 11:23:48,MTR-005,TX-001,224.61,4911.532,1032.429,0.5736,1.7751
2026-02-01 11:23:48,MTR-006,TX-001,227.81,139.438,29.831,0.0166,11.7873
2026-02-01 11:23:48,MTR-007,TX-001,232.99,1.435,0.318,0.0002,0.0089
2026-02-01 11:23:48,MTR-008,TX-001,225.05,0.222,0.05,0.0,0.4201
2026-02-01 11:23:48,MTR-009,TX-001,225.14,3.087,0.664,0.0004,0.0079
2026-02-01 11:23:48,MTR-010,TX-001,230.98,21.265,4.576,0.0025,0.0868
2026-02-01 11:23:50,MTR-001,TX-001,230.84,8867.844,1977.698,1.0987,946000.1037
2026-02-01 11:23:50,MTR-002,TX-001,232.05,3.975,0.903,0.0005,384375.4158
2026-02-01 11:23:50,MTR-003,TX-001,227.34,5.74,1.254,0.0007,32481.1982
2026-02-01 11:23:50,MTR-004,TX-001,231.58,1.4,0.305,0.0002,0.0429
2026-02-01 11:23:50,MTR-005,TX-001,226.03,13734.158,2967.814,1.6488,3.4239
2026-02-01 11:23:50,MTR-006,TX-001,229.5,136.088,30.118,0.0167,11.804
2026-02-01 11:23:50,MTR-007,TX-001,229.37,1.587,0.359,0.0002,0.0091
2026-02-01 11:23:50,MTR-008,TX-001,228.1,0.357,0.079,0.0,0.4202
2026-02-01 11:23:50,MTR-009,TX-001,225.96,2.379,0.512,0.0003,0.0082
2026-02-01 11:23:50,MTR-010,TX-001,229.62,21.421,4.684,0.0026,0.0894
2026-02-01 11:23:52,MTR-001,TX-001,227.84,8679.863,1977.628,1.0987,946001.2024
2026-02-01 11:23:52,MTR-002,TX-001,229.73,0.982,0.226,0.0001,384375.4159
2026-02-01 11:23:52,MTR-003,TX-001,234.44,5.854,1.326,0.0007,32481.1989
2026-02-01 11:23:52,MTR-004,TX-001,226.24,0.968,0.213,0.0001,0.043
2026-02-01 11:23:52,MTR-005,TX-001,229.32,30020.716,6608.925,3.6716,7.0955
2026-02-01 11:23:52,MTR-006,TX-001,233.07,130.846,30.186,0.0168,11.8208
2026-02-01 11:23:52,MTR-007,TX-001,230.3,1.789,0.393,0.0002,0.0093
2026-02-01 11:23:52,MTR-008,TX-001,228.94,0.238,0.05,0.0,0.4202
2026-02-01 11:23:52,MTR-009,TX-001,230.67,2.142,0.463,0.0003,0.0084
2026-02-01 11:23:52,MTR-010,TX-001,230.42,21.673,4.486,0.0025,0.0919
2026-02-01 11:23:54,MTR-001,TX-001,232.11,8812.288,1977.416,1.0986,946002.301
2026-02-01 11:23:54,MTR-002,TX-001,238.47,0.305,0.073,0.0,384375.416
2026-02-01 11:23:54,MTR-003,TX-001,231.02,5.582,1.267,0.0007,32481.1996
2026-02-01 11:23:54,MTR-004,TX-001,231.4,0.231,0.05,0.0,0.0431
2026-02-01 11:23:54,MTR-005,TX-001,236.37,69114.281,16336.713,9.076,16.1715
2026-02-01 11:23:54,MTR-006,TX-001,230.4,135.618,30.35,0.0169,11.8377
2026-02-01 11:23:54,MTR-007,TX-001,228.92,2.194,0.477,0.0003,0.0096
2026-02-01 11:23:54,MTR-008,TX-001,225.83,0.342,0.074,0.0,0.4203
2026-02-01 11:23:54,MTR-009,TX-001,231.6,2.775,0.599,0.0003,0.0088
2026-02-01 11:23:54,MTR-010,TX-001,223.11,20.759,4.404,0.0024,0.0944
2026-02-01 11:23:56,MTR-001,TX-001,231.12,9124.013,1977.355,1.0985,946003.3995
2026-02-01 11:23:56,MTR-002,TX-001,229.61,0.584,0.134,0.0001,384375.416
2026-02-01 11:23:56,MTR-003,TX-001,235.82,5.035,1.13,0.0006,32481.2003
2026-02-01 11:23:56,MTR-004,TX-001,231.68,0.221,0.05,0.0,0.0431
2026-02-01 11:23:56,MTR-005,TX-001,230.26,148673.152,32391.2,17.9951,34.1666
2026-02-01 11:23:56,MTR-006,TX-001,230.88,133.691,30.268,0.0168,11.8545
2026-02-01 11:23:56,MTR-007,TX-001,233.61,8.362,1.896,0.0011,0.0106
2026-02-01 11:23:56,MTR-008,TX-001,225.39,0.59,0.125,0.0001,0.4203
2026-02-01 11:23:56,MTR-009,TX-001,226.4,2.588,0.584,0.0003,0.0091
2026-02-01 11:23:56,MTR-010,TX-001,229.19,19.854,4.489,0.0025,0.0969
2026-02-01 11:23:58,MTR-001,TX-001,228.69,8831.504,1977.454,1.0986,946004.4981
2026-02-01 11:23:58,MTR-002,TX-001,234.99,0.218,0.05,0.0,384375.4161
2026-02-01 11:23:58,MTR-003,TX-001,228.83,5.565,1.195,0.0007,32481.2009
2026-02-01 11:23:58,MTR-004,TX-001,224.62,0.23,0.05,0.0,0.0431
2026-02-01 11:23:58,MTR-005,TX-001,230.34,40158.254,8674.57,4.8192,38.9858
2026-02-01 11:23:58,MTR-006,TX-001,232.22,133.685,30.419,0.0169,11.8714
2026-02-01 11:23:58,MTR-007,TX-001,226.99,25.084,5.515,0.0031,0.0137
2026-02-01 11:23:58,MTR-008,TX-001,229.5,0.774,0.167,0.0001,0.4204
2026-02-01 11:23:58,MTR-009,TX-001,233.54,3.126,0.704,0.0004,0.0095
2026-02-01 11:23:58,MTR-010,TX-001,236.29,19.342,4.402,0.0024,0.0993
2026-02-01 11:24:00,MTR-001,TX-001,233.16,26199.177,5832.286,3.2402,946007.7382
2026-02-01 11:24:00,MTR-002,TX-001,228.13,0.228,0.05,0.0,384375.4161
2026-02-01 11:24:00,MTR-003,TX-001,228.63,4.696,1.029,0.0006,32481.2015
